"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MERO","2020-03-10","677","677","664","665","0.15","698"
"MERO","2020-03-05","643","700","619","664","1.22","25627"
"MERO","2020-03-04","699","699","627","656","-5.07","17830"
"MERO","2020-03-03","694","718","638","691","-2.40","22463"
"MERO","2020-03-02","742","757","708","708","-6.47","9035"
"MERO","2020-03-01","790","790","752","757","-4.66","23816"
"MERO","2020-02-27","795","810","765","794","-1.73","30083"
"MERO","2020-02-26","802","834","784","808","2.67","28031"
"MERO","2020-02-25","764","800","751","787","1.03","18177"
"MERO","2020-02-24","805","805","757","779","-1.39","31459"
"MERO","2020-02-23","801","810","761","790","3.54","50688"
"MERO","2020-02-20","707","763","701","763","9.94","94698"
"MERO","2020-02-19","670","700","666","694","2.66","13171"
"MERO","2020-02-18","676","687","668","676","0.00","11368"
"MERO","2020-02-17","700","708","676","676","-2.59","22604"
"MERO","2020-02-16","690","700","680","694","2.36","21564"
"MERO","2020-02-13","686","688","673","678","0.74","21378"
"MERO","2020-02-12","682","682","668","673","0.00","10043"
"MERO","2020-02-11","672","684","660","673","1.97","17925"
"MERO","2020-02-10","650","668","643","660","2.64","13926"
"MERO","2020-02-09","642","662","640","643","-1.68","9864"
"MERO","2020-02-06","647","665","651","654","-0.91","11491"
"MERO","2020-02-05","670","675","655","660","-1.05","10200"
"MERO","2020-02-04","690","690","663","667","-2.06","16022"
"MERO","2020-02-03","693","693","672","681","-1.73","27792"
"MERO","2020-02-02","706","710","664","693","0.00","16730"
"MERO","2020-01-30","687","710","677","693","2.67","46969"
"MERO","2020-01-29","666","679","656","675","3.05","23770"
"MERO","2020-01-28","651","658","642","655","2.50","25031"
"MERO","2020-01-27","607","649","605","639","3.73","18982"
"MERO","2020-01-26","617","628","616","618","-1.59","6301"
"MERO","2020-01-23","654","654","628","628","-2.18","13864"
"MERO","2020-01-22","645","653","630","642","-1.08","9111"
"MERO","2020-01-21","650","655","631","649","0.93","11075"
"MERO","2020-01-20","675","675","640","643","-4.88","29575"
"MERO","2020-01-19","649","676","648","676","6.12","26696"
"MERO","2020-01-16","625","663","613","638","4.08","29541"
"MERO","2020-01-15","614","614","600","614","1.99","6772"
"MERO","2020-01-14","605","629","575","602","-1.31","22065"
"MERO","2020-01-13","605","645","595","610","2.69","27624"
"MERO","2020-01-12","550","594","550","594","10.00","29467"
"MERO","2020-01-09","505","545","494","540","7.57","24426"
"MERO","2020-01-08","500","515","485","502","1.41","13147"
"MERO","2020-01-07","490","510","482","495","1.02","8741"
"MERO","2020-01-06","491","494","470","490","4.70","17349"
"MERO","2020-01-05","467","479","465","468","1.74","14282"
"MERO","2020-01-02","461","462","455","460","1.55","3750"
"MERO","2020-01-01","450","459","448","453","0.67","1703"
"MERO","2019-12-31","447","450","447","450","0.67","1284"
"MERO","2019-12-30","445","447","440","447","0.45","1614"
"MERO","2019-12-29","447","447","444","445","-0.22","1035"
"MERO","2019-12-26","445","450","445","446","0.22","633"
"MERO","2019-12-25","449","449","442","445","0.91","432"
"MERO","2019-12-24","455","455","440","441","-3.08","4816"
"MERO","2019-12-23","450","455","448","455","1.34","1848"
"MERO","2019-12-22","440","453","440","449","2.05","591"
"MERO","2019-12-19","440","445","440","440","0.00","982"
"MERO","2019-12-18","437","443","437","440","0.00","1099"
"MERO","2019-12-17","444","444","440","440","-2.00","580"
"MERO","2019-12-16","465","465","441","449","-1.54","2943"
"MERO","2019-12-15","458","461","455","456","-1.72","1360"
"MERO","2019-12-12","480","480","455","464","-3.13","6307"
"MERO","2019-12-11","456","492","450","479","6.92","12305"
"MERO","2019-12-10","454","463","442","448","0.45","6159"
"MERO","2019-12-09","435","454","435","446","2.53","10204"
"MERO","2019-12-08","427","435","422","435","1.87","525"
"MERO","2019-12-05","425","430","422","427","0.47","1604"
"MERO","2019-12-04","408","425","406","425","4.68","239"
"MERO","2019-12-03","405","406","404","406","0.50","303"
"MERO","2019-12-02","403","419","403","404","0.25","758"
"MERO","2019-12-01","406","406","402","403","-0.98","759"
"MERO","2019-11-28","405","410","405","407","-1.45","1619"
"MERO","2019-11-27","415","419","408","413","1.47","220"
"MERO","2019-11-26","410","410","406","407","-1.21","683"
"MERO","2019-11-25","407","418","408","412","0.49","920"
"MERO","2019-11-24","412","423","410","410","-1.20","887"
