"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"JFL","2020-07-09","155","156","154","154","0.00","4607"
"JFL","2020-07-08","155","156","154","154","-1.91","4656"
"JFL","2020-07-07","153","159","153","157","0.64","5882"
"JFL","2020-07-06","158","159","154","156","-0.64","4363"
"JFL","2020-07-05","165","165","154","157","-3.09","2234"
"JFL","2020-07-02","165","165","162","162","-1.82","110"
"JFL","2020-06-29","165","165","165","165","-0.60","10"
"JFL","2020-03-19","166","167","164","166","-1.78","3879"
"JFL","2020-03-18","169","170","163","169","0.00","2686"
"JFL","2020-03-17","173","173","167","169","-0.59","1827"
"JFL","2020-03-16","170","173","167","170","1.19","380"
"JFL","2020-03-15","172","172","168","168","-2.33","5474"
"JFL","2020-03-12","179","179","172","172","-4.44","6195"
"JFL","2020-03-11","171","183","168","180","4.65","4888"
"JFL","2020-03-10","174","174","172","172","-1.71","887"
"JFL","2020-03-05","175","178","174","175","-0.57","2729"
"JFL","2020-03-04","177","180","176","176","-0.56","1620"
"JFL","2020-03-03","181","181","177","177","-2.21","3231"
"JFL","2020-03-02","187","187","181","181","-4.74","4250"
"JFL","2020-03-01","189","191","186","190","0.53","5715"
"JFL","2020-02-27","189","193","189","189","0.00","5844"
"JFL","2020-02-26","192","195","188","189","0.00","4580"
"JFL","2020-02-25","186","189","185","189","0.00","1064"
"JFL","2020-02-24","189","201","186","189","0.00","7032"
"JFL","2020-02-23","180","190","178","189","6.18","7446"
"JFL","2020-02-20","176","178","175","178","1.14","6349"
"JFL","2020-02-19","181","181","176","176","-1.12","800"
"JFL","2020-02-18","177","183","177","178","0.56","3294"
"JFL","2020-02-17","173","182","173","177","4.12","3276"
"JFL","2020-02-16","176","179","170","170","-5.03","9600"
"JFL","2020-02-13","178","180","178","179","0.56","864"
"JFL","2020-02-12","180","180","177","178","-2.73","3431"
"JFL","2020-02-11","179","183","179","183","3.98","1562"
"JFL","2020-02-10","181","181","176","176","-1.12","2860"
"JFL","2020-02-09","183","183","178","178","-1.66","120"
"JFL","2020-02-06","185","185","181","181","-3.21","2600"
"JFL","2020-02-05","187","187","179","187","1.63","4650"
"JFL","2020-02-04","187","187","184","184","-3.16","358"
"JFL","2020-02-03","190","190","184","190","0.00","1391"
"JFL","2020-02-02","192","192","189","190","0.00","1530"
"JFL","2020-01-30","184","190","184","190","3.26","1508"
"JFL","2020-01-29","186","189","184","184","0.55","1907"
"JFL","2020-01-28","183","185","179","183","1.67","2330"
"JFL","2020-01-27","174","180","174","180","5.26","2262"
"JFL","2020-01-26","190","190","169","171","-8.56","3038"
"JFL","2020-01-23","187","187","180","187","1.63","6382"
"JFL","2020-01-22","187","187","183","184","-2.64","1596"
"JFL","2020-01-21","182","188","182","186","0.54","2203"
"JFL","2020-01-20","201","201","188","188","-5.05","2008"
"JFL","2020-01-19","180","195","180","191","6.11","7025"
"JFL","2020-01-16","176","180","175","179","3.47","2474"
"JFL","2020-01-15","170","177","170","173","1.76","2169"
"JFL","2020-01-14","175","175","170","170","-1.73","1640"
