"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"BFC","2019-09-15","89","90","88","90","0.00","3729"
"BFC","2019-09-12","91","91","88","90","-2.17","1490"
"BFC","2019-09-11","92","92","92","92","1.10","500"
"BFC","2019-09-10","91","91","91","91","-1.09","1000"
"BFC","2019-09-09","92","92","92","92","-1.08","1100"
"BFC","2019-09-05","91","93","91","93","1.09","2385"
"BFC","2019-09-04","90","93","90","92","2.22","1423"
"BFC","2019-09-03","90","90","89","90","-1.10","508"
"BFC","2019-09-02","93","93","91","91","-2.15","523"
"BFC","2019-09-01","96","96","93","93","-2.11","300"
"BFC","2019-08-29","95","95","95","95","1.06","15"
"BFC","2019-08-28","95","95","94","94","-2.08","200"
"BFC","2019-08-27","92","96","92","96","4.35","1680"
"BFC","2019-08-26","94","94","91","92","-1.08","4686"
"BFC","2019-08-25","95","95","93","93","-1.06","4100"
"BFC","2019-08-22","95","96","94","94","-1.05","2310"
"BFC","2019-08-21","94","95","93","95","1.06","1824"
"BFC","2019-08-20","98","99","94","94","-3.09","2802"
"BFC","2019-08-19","98","99","97","97","-1.02","1756"
"BFC","2019-08-18","98","98","97","98","-1.01","1324"
"BFC","2019-08-15","97","99","97","99","3.12","30"
"BFC","2019-08-14","98","99","96","96","-2.04","2457"
"BFC","2019-08-13","100","101","98","98","-1.01","4228"
"BFC","2019-08-12","100","100","99","99","-1.98","7550"
"BFC","2019-08-11","101","101","101","101","1.00","10"
"BFC","2019-08-08","101","101","99","100","0.00","935"
"BFC","2019-08-07","96","100","96","100","3.09","355"
"BFC","2019-08-06","99","100","97","97","-3.00","5067"
"BFC","2019-08-05","100","100","99","100","0.00","2076"
"BFC","2019-08-04","103","103","100","100","-0.99","2998"
"BFC","2019-08-01","100","101","100","101","1.00","6603"
"BFC","2019-07-31","100","101","100","100","0.00","1360"
"BFC","2019-07-30","100","100","100","100","-1.96","1229"
"BFC","2019-07-29","102","102","101","102","2.00","430"
"BFC","2019-07-28","100","100","100","100","0.00","70"
"BFC","2019-07-25","100","101","100","100","-0.99","12050"
"BFC","2019-07-24","105","105","101","101","-2.88","1314"
"BFC","2019-07-23","102","104","100","104","1.96","6153"
"BFC","2019-07-22","102","103","102","102","2.00","1900"
"BFC","2019-07-21","101","101","100","100","-1.96","955"
"BFC","2019-07-18","103","103","102","102","0.00","1200"
"BFC","2019-07-17","102","102","102","102","0.99","550"
"BFC","2019-07-15","101","101","101","101","1.00","1200"
"BFC","2019-07-14","100","100","100","100","0.00","1160"
"BFC","2019-07-11","100","101","100","100","-1.96","1663"
"BFC","2019-07-10","102","103","102","102","-0.97","2700"
"BFC","2019-07-09","102","103","102","103","3.00","371"
"BFC","2019-07-08","103","103","100","100","-4.76","5879"
"BFC","2019-07-07","101","105","101","105","3.96","2327"
"BFC","2019-07-04","105","105","101","101","-3.81","3440"
"BFC","2019-07-03","101","105","100","105","5.00","3250"
"BFC","2019-07-02","103","103","100","100","-0.99","6183"
"BFC","2019-07-01","101","102","101","101","-1.94","8220"
"BFC","2019-06-30","104","104","102","103","-1.90","4000"
"BFC","2019-06-27","104","106","104","105","2.94","906"
"BFC","2019-06-26","102","103","102","102","-1.92","3753"
"BFC","2019-06-25","104","105","104","104","0.97","3775"
"BFC","2019-06-24","102","103","102","103","0.00","1220"
"BFC","2019-06-23","105","105","103","103","-1.90","2940"
"BFC","2019-06-20","106","107","105","105","0.00","5474"
"BFC","2019-06-19","106","107","104","105","0.00","4872"
"BFC","2019-06-18","106","106","105","105","0.96","1079"
"BFC","2019-06-17","105","106","103","104","0.97","6044"
"BFC","2019-06-16","108","108","103","103","-3.74","4507"
"BFC","2019-06-13","110","110","106","107","0.94","6777"
"BFC","2019-06-12","105","107","105","106","-0.93","7257"
"BFC","2019-06-11","107","108","106","107","1.90","12450"
"BFC","2019-06-10","115","117","105","105","-4.55","11395"
"BFC","2019-06-06","104","111","104","110","5.77","45973"
"BFC","2019-06-04","102","104","101","104","2.97","1725"
"BFC","2019-06-03","107","107","101","101","-3.81","3995"
"BFC","2019-06-02","105","105","103","105","1.94","6464"
"BFC","2019-05-30","108","108","103","103","-4.63","5957"
"BFC","2019-05-29","105","108","104","108","4.85","17241"
"BFC","2019-05-28","102","103","101","103","-0.96","2117"
"BFC","2019-05-27","102","104","102","104","0.00","3285"
"BFC","2019-05-26","103","105","101","104","-0.95","2773"
"BFC","2019-05-23","108","108","104","105","-0.94","6390"
"BFC","2019-05-22","107","113","105","106","0.95","7162"
"BFC","2019-05-21","111","116","105","105","-0.94","23316"
"BFC","2019-05-20","97","106","97","106","9.28","14095"
"BFC","2019-05-19","97","97","97","97","-1.02","40"
"BFC","2019-05-16","100","100","98","98","-1.01","520"
"BFC","2019-05-15","97","99","97","99","3.12","1036"
"BFC","2019-05-14","96","96","96","96","1.05","110"
"BFC","2019-05-13","95","95","95","95","-1.04","200"
"BFC","2019-05-12","96","96","96","96","-1.03","113"
"BFC","2019-05-06","97","97","97","97","0.00","300"
"BFC","2019-05-05","97","97","97","97","1.04","1000"
"BFC","2019-05-02","96","96","96","96","0.00","20"
"BFC","2019-04-30","96","96","96","96","1.05","740"
"BFC","2019-04-29","94","95","93","95","2.15","774"
"BFC","2019-04-28","92","93","92","93","2.20","2771"
"BFC","2019-04-25","92","92","91","91","-1.09","513"
"BFC","2019-04-24","92","92","91","92","0.00","303"
"BFC","2019-04-21","95","95","92","92","-4.17","463"
"BFC","2019-04-16","96","96","96","96","-1.03","160"
"BFC","2019-04-01","96","97","96","97","2.11","60"
"BFC","2019-03-28","95","96","95","95","-1.04","340"
"BFC","2019-03-27","95","96","96","96","1.05","150"
"BFC","2019-03-26","95","95","95","95","0.00","55"
"BFC","2019-03-25","95","95","95","95","0.00","50"
"BFC","2019-03-21","95","96","94","94","0.00","110"
"BFC","2019-03-19","93","94","93","94","0.00","255"
"BFC","2019-03-18","92","94","92","94","3.30","120"
"BFC","2019-03-17","93","93","90","91","-2.15","4953"
"BFC","2019-03-14","94","94","93","93","-2.11","9490"
"BFC","2019-03-12","95","96","95","95","-1.04","217"
"BFC","2019-03-07","96","96","96","96","0.00","100"
"BFC","2019-03-06","97","97","96","96","-1.03","300"
"BFC","2019-03-05","97","97","97","97","0.00","16464"
"BFC","2019-02-24","98","99","97","97","-2.02","30"
"BFC","2019-02-11","99","99","99","99","0.00","100"
"BFC","2019-02-07","100","100","98","99","0.00","6775"
"BFC","2019-02-05","100","102","99","99","-2.94","153"
"BFC","2019-01-22","104","104","102","102","-1.92","100"
"BFC","2019-01-21","102","104","102","104","1.96","50"
"BFC","2019-01-20","100","102","100","102","2.00","100"
"BFC","2019-01-14","80","84","80","84","5.00","40"
"BFC","2019-01-06","80","80","80","80","0.00","50"
"BFC","2019-01-03","100","100","100","100","0.00","5900"
"BFC","2018-12-11","100","100","100","100","0.00","70"
"BFC","2018-10-31","100","100","100","100","1.01","50"
"BFC","2018-10-28","97","99","97","99","2.06","2170"
"BFC","2018-10-25","98","98","97","97","-1.02","225"
"BFC","2018-10-24","97","98","97","98","0.00","316"
"BFC","2018-10-23","98","99","98","98","-1.01","850"
"BFC","2018-10-22","98","99","98","99","1.02","407"
"BFC","2018-10-14","98","98","98","98","-2.00","100"
"BFC","2018-10-11","100","100","99","100","0.00","190"
"BFC","2018-10-10","99","100","99","100","0.00","580"
"BFC","2018-10-07","98","100","98","100","0.00","310"
"BFC","2018-10-04","100","100","100","100","1.01","70"
"BFC","2018-10-02","100","100","99","99","-1.00","3816"
"BFC","2018-10-01","100","101","100","101","-1.96","550"
"BFC","2018-09-30","100","102","100","102","3.03","892"
"BFC","2018-09-27","100","100","99","100","-1.00","2092"
"BFC","2018-09-26","100","102","100","100","1.01","563"
"BFC","2018-09-25","100","100","99","100","-1.00","2000"
"BFC","2018-09-23","100","100","100","100","0.00","100"
"BFC","2018-09-20","102","102","100","100","-1.96","1100"
"BFC","2018-09-17","98","102","98","102","2.00","710"
"BFC","2018-09-16","102","102","100","100","0.00","1300"
"BFC","2018-09-13","102","102","100","100","0.00","1550"
"BFC","2018-09-12","100","102","100","100","1.01","1360"
"BFC","2018-09-11","102","102","99","99","-1.98","155"
"BFC","2018-09-10","101","101","101","101","0.00","100"
"BFC","2018-09-09","102","102","101","101","-0.98","185"
"BFC","2018-09-06","105","104","102","102","-3.77","150"
"BFC","2018-09-05","102","106","102","106","6.00","220"
"BFC","2018-09-04","100","100","100","100","-1.96","50"
"BFC","2018-09-03","100","102","100","102","3.03","20"
"BFC","2018-09-02","99","99","99","99","1.02","10"
"BFC","2018-08-30","98","98","98","98","-2.00","60"
"BFC","2018-08-28","100","100","100","100","0.00","500"
"BFC","2018-08-26","99","102","99","100","2.04","350"
"BFC","2018-08-23","98","98","98","98","0.00","100"
"BFC","2018-08-22","99","100","98","98","-2.00","2768"
"BFC","2018-08-21","100","102","100","100","0.00","2913"
"BFC","2018-08-20","100","100","100","100","-1.96","800"
"BFC","2018-08-19","104","104","102","102","-3.77","120"
"BFC","2018-08-15","104","106","104","106","0.00","310"
"BFC","2018-08-14","108","110","104","106","0.00","710"
"BFC","2018-08-13","102","106","102","106","6.00","70"
"BFC","2018-08-12","100","100","100","100","0.00","3005"
"BFC","2018-08-09","104","104","100","101","-1.96","578"
"BFC","2018-08-07","101","103","101","103","-0.97","540"
"BFC","2018-08-06","103","103","103","103","0.98","800"
"BFC","2018-08-02","99","104","99","102","4.08","1905"
"BFC","2018-07-31","99","100","98","99","-2.00","420"
"BFC","2018-07-30","101","101","99","100","-0.99","1010"
"BFC","2018-07-29","101","101","101","101","1.00","50"
"BFC","2018-07-26","102","104","100","100","-3.85","2117"
"BFC","2018-07-25","108","108","104","104","-3.70","366"
"BFC","2018-07-24","120","120","108","108","-10.00","6523"
"BFC","2018-07-23","120","120","120","120","0.00","21006"
"BFC","2018-07-15","120","120","120","120","0.00","11607"
"BFC","2018-07-09","120","120","120","120","-1.64","2000"
"BFC","2018-07-02","99","104","99","102","4.08","1905"
"BFC","2018-06-20","122","122","122","122","-1.61","10"
"BFC","2018-06-19","124","124","124","124","-1.59","10"
"BFC","2018-05-31","126","126","126","126","0.00","10000"
"BFC","2018-05-30","126","126","126","126","-1.56","5000"
"BFC","2018-05-28","128","128","128","128","0.00","100"
"BFC","2018-05-24","126","128","128","128","1.59","10"
"BFC","2018-05-17","126","126","126","126","-0.79","100"
"BFC","2018-04-24","126","127","126","127","0.00","320"
"BFC","2018-04-23","130","130","127","127","-1.55","1900"
"BFC","2018-04-22","125","129","127","129","3.20","200"
"BFC","2018-04-19","125","127","125","125","-1.57","820"
"BFC","2018-04-18","127","127","127","127","1.60","200"
"BFC","2018-04-17","121","125","123","125","3.31","100"
"BFC","2018-04-16","120","121","120","121","0.83","232"
"BFC","2018-04-15","120","122","120","120","0.00","210"
"BFC","2018-04-12","120","120","120","120","1.69","100"
"BFC","2018-04-11","118","118","118","118","0.00","100"
"BFC","2018-04-10","122","122","118","118","-1.67","2220"
"BFC","2018-04-09","118","120","118","120","3.45","400"
"BFC","2018-04-08","118","120","116","116","0.00","14000"
"BFC","2018-04-05","116","116","116","116","-1.69","220"
"BFC","2018-04-01","118","118","118","118","-0.84","50"
"BFC","2018-03-21","121","121","119","119","-3.25","15970"
"BFC","2018-03-20","123","123","123","123","-1.60","100"
"BFC","2018-03-19","124","125","124","125","-0.79","135"
"BFC","2018-03-18","124","126","124","126","3.28","50"
"BFC","2018-03-15","122","122","122","122","-1.61","45"
"BFC","2018-03-13","124","124","124","124","0.00","100"
"BFC","2018-03-12","123","124","122","124","0.81","1347"
"BFC","2018-03-11","121","123","121","123","1.65","310"
"BFC","2018-03-07","119","121","119","121","3.42","20"
"BFC","2018-03-06","119","119","117","118","-1.68","1700"
"BFC","2018-03-04","121","121","121","121","0.00","678"
"BFC","2018-02-28","121","121","121","121","-1.63","1000"
"BFC","2018-02-27","122","123","122","123","0.00","200"
"BFC","2018-02-26","123","123","123","123","1.65","10"
"BFC","2018-02-20","120","123","120","121","0.00","2300"
"BFC","2018-02-18","123","123","121","121","-1.63","2910"
"BFC","2018-02-15","121","125","119","123","1.65","4990"
"BFC","2018-02-12","121","121","121","121","-1.63","50"
"BFC","2018-02-11","123","123","123","123","-1.60","100"
"BFC","2018-02-06","129","129","125","125","-3.10","470"
"BFC","2018-02-04","129","129","129","129","0.00","200"
"BFC","2018-01-28","129","129","127","129","0.00","416"
"BFC","2018-01-25","129","129","127","129","1.57","600"
"BFC","2018-01-24","127","127","125","127","-1.55","480"
"BFC","2018-01-23","131","131","129","129","-3.01","1033"
"BFC","2018-01-22","137","137","133","133","-4.32","895"
"BFC","2018-01-09","131","139","133","139","6.11","50"
"BFC","2018-01-07","133","133","131","131","0.00","160"
"BFC","2018-01-04","129","131","129","131","3.15","680"
"BFC","2018-01-03","126","127","126","127","-0.78","550"
"BFC","2018-01-02","128","128","128","128","0.00","100"
"BFC","2017-12-31","128","128","128","128","-1.54","50"
"BFC","2017-12-26","132","132","130","130","-2.99","1555"
"BFC","2017-12-24","138","138","134","134","-2.90","16310"
"BFC","2017-12-21","142","142","138","138","-2.82","196"
"BFC","2017-12-18","142","144","142","142","1.43","900"
"BFC","2017-12-17","139","140","139","140","0.72","500"
"BFC","2017-12-14","134","136","134","136","3.03","570"
"BFC","2017-12-13","131","133","131","132","-0.75","16550"
"BFC","2017-12-10","135","135","133","135","-1.48","750"
"BFC","2017-12-06","135","135","135","135","1.50","50"
"BFC","2017-12-05","133","133","133","133","-0.75","100"
"BFC","2017-12-04","134","134","132","134","-1.47","400"
"BFC","2017-11-30","138","138","136","136","0.00","170"
"BFC","2017-11-29","134","136","134","136","1.49","240"
"BFC","2017-11-28","132","134","130","133","1.52","15741"
"BFC","2017-11-27","134","134","130","132","0.00","1345"
"BFC","2017-11-23","133","134","131","132","-0.75","31816"
"BFC","2017-11-22","131","133","131","133","0.00","650"
"BFC","2017-11-21","133","135","132","133","1.53","1601"
"BFC","2017-11-20","133","133","131","131","-2.96","300"
"BFC","2017-11-19","136","136","135","135","-0.74","700"
"BFC","2017-11-15","138","138","136","136","0.00","1900"
"BFC","2017-11-13","138","138","136","136","0.00","800"
"BFC","2017-11-12","128","136","130","136","6.25","350"
"BFC","2017-11-08","131","131","128","128","-3.03","210"
"BFC","2017-11-07","130","132","130","132","1.54","200"
"BFC","2017-11-06","131","131","130","130","-0.76","200"
"BFC","2017-11-05","135","135","131","131","-4.38","530"
"BFC","2017-11-01","139","139","137","137","-2.84","510"
"BFC","2017-10-31","141","141","141","141","1.44","31150"
"BFC","2017-10-30","137","139","135","139","0.00","1670"
"BFC","2017-10-29","143","143","139","141","-4.14","1780"
"BFC","2017-10-25","149","149","145","145","-2.03","1610"
"BFC","2017-10-24","149","151","148","148","-0.67","1476"
"BFC","2017-10-23","152","149","147","149","-1.97","1025"
"BFC","2017-10-18","164","170","151","152","-8.98","4140"
"BFC","2017-10-17","155","167","155","167","9.87","5990"
"BFC","2017-10-16","141","152","141","152","9.35","5075"
"BFC","2017-10-15","129","139","129","139","9.45","2700"
